name	start	end	brin_DNA	motif	sigma	genes
U2164	2851303	2857661	-1	M3	SigEF	spoIVFA, spoIVFB,NA, rplU, ysxB, rpmA, S1059, S1058, spo0B, obg, yszB, pheA
U2166	2857705	2861789	-1	M7	SigA	mreB, mreC, mreD, minC, minD
U2167	2857705	2863002	-1	M9	SigWXY	radC, mreB, mreC, mreD, minC, minD
U2168	2857705	2863196	-1	M14	SigA	maf, radC, mreB, mreC, mreD, minC, minD
U2169	2863293	2864347	-1	M4	SigA	spoIIB
U2170	2863975	2865207	-1	M19	SigA	comC, spoIIB
U2171	2865317	2869629	-1	M7	SigA	NA, S1061, valS, S1060, folC
U2176	2865713	2872803	-1	M3	SigEF	spoVID, ysxE, S1062, NA, S1061, valS,S1060, folC
U2173	2867979	2869739	-1	M15	Sig-	S1062, NA, S1061, valS
U2177	2872892	2879203	-1	M4	SigA	hemA, hemX, hemC, hemD, hemB, hemL
U2179	2872892	2879294	-1	M4	SigA	S1063, hemA, hemX, hemC, hemD, hemB, hemL
U2180	2877666	2879712	-1	M11	SigB	S1064, S1063, hemA, hemX
U2181	2877710	2879844	-1	M8	SigGF	S1065, S1064, S1063,hemA
U2182	2879910	2882902	-1	M19	SigA	S1066, lonA, ysxC
U2183	2882990	2884684	-1	M3	SigEF	lonB
U2184	2884772	2886133	-1	M4	SigA	S1067, clpX
U2185	2884750	2887779	-1	M16	SigA	S1069, tig, S1068, S1067, clpX
U2186	2884750	2888864	-1	M4	SigA	ysoA,S1069, tig, S1068, S1067, clpX
U2190	2884772	2897467	-1	M14	SigA	S1072, NA, S1071, ilvB, ilvH, ilvC, leuA, leuB, leuC, leuD, ysoA, S1069, tig, S1068,S1067, clpX
U2191	2884794	2897603	-1	M4	SigA	S1073, S1072, NA, S1071, ilvB, ilvH, ilvC, leuA, leuB, leuC, leuD, ysoA,S1069, tig, S1068, S1067, clpX
U2192	2897750	2898733	1	M5	SigK	ysnD, S1074, ysnE
U2194	2898882	2899766	1	M11	SigB	ysnF
U2195	2899819	2899929	-1	M17	SigA	trnSL-Arg2
U2196	2899819	2901989	-1	M4	SigA	rph, ysnA, ysnB, trnSL-Arg2
U2197	2899907	2903141	-1	M3	SigEF	gerM, rph, ysnA, ysnB
U2198	2903228	2904535	-1	M16	SigA	ysmB, racE
U2200	2903228	2905029	-1	M5	SigK	gerE, S1075, ysmB, racE
U2202	2903228	2908833	-1	M14	SigA	S1076, sdhC, sdhA, sdhB, ysmA, gerE, S1075,ysmB, racE
U2205	2904636	2911083	-1	M14	SigA	NA, lysC, S1077, S1076, sdhC, sdhA, sdhB,ysmA, gerE
U2206	2905428	2912929	-1	M19	SigA	uvrC, NA,lysC, S1077, S1076, sdhC, sdhA, sdhB, ysmA
U2204	2909046	2909442	1	M21	Sig-	yslB
U2203	2909002	2909464	1	M16	SigA	yslB
U2207	2910706	2913378	-1	M4	SigA	trxA, uvrC, NA
U2208	2910706	2913589	-1	M11	SigB	S1078, trxA, uvrC,NA
U2209	2913017	2915261	-1	M14	SigA	S1079, xsa, S1078,trxA
U2210	2915371	2918583	-1	M14	SigA	fadR, fadB, etfB, etfA
U2211	2915371	2920365	-1	M4	SigA	lcfA, fadR, fadB, etfB, etfA
U2212	2920431	2925940	-1	M4	SigA	yshA, yshB, S1080, polX, mutSB, yshE
U2213	2925987	2926955	1	M4	SigA	rnhC
U2216	2927031	2930793	-1	M7	SigA	S1081, pheS, pheT
U2217	2927031	2931613	-1	M14	SigA	ysgA,S1081, pheS, pheT
U2218	2931640	2932037	1	M8	SigGF	sspI, ysfB
U2219	2931949	2932345	1	M19	SigA	ysfB
U2220	2933141	2936107	1	M7	SigA	glcD, glcF
U2222	2935963	2936502	-1	M1	SigH	S1084, ysfE
U2223	2935963	2938213	-1	M14	SigA	cstA, S1084, ysfE
U2224	2938295	2939847	-1	M21	Sig-	abfA
U2225	2938295	2948975	-1	M14	SigA	araA, araB, araD, araL, araM, araN, araP, araQ, abfA
U2226	2938295	2950153	-1	M7	SigA	S1087, abnA, S1086, araA, araB, araD, araL, araM, araN,araP, araQ, abfA
U2227	2938295	2951355	-1	M19	SigA	ysdC,S1087, abnA, S1086, araA, araB, araD, araL, araM, araN, araP, araQ, abfA
U2228	2951439	2953965	1	M9	SigWXY	ysdB, S1088, yscB
U2229	2951885	2953557	-1	M17	SigA	NA, infC, rpmI, rplT, ysdA
U2230	2951885	2953623	-1	M16	SigA	S1089, NA, infC, rpmI, rplT, ysdA
U2231	2953763	2954438	1	M10	SigD	yscB
U2232	2954514	2955690	-1	M19	SigA	lrgA, lrgB
U2234	2958376	2959212	1	M7	SigA	ysaA
U2235	2959244	2961235	-1	M13	Sig-	thrS
U2236	2959244	2961503	-1	M16	SigA	NA, thrS
U2237	2959464	2962457	-1	M3	SigEF	ytxC, S1090, NA, thrS
U2238	2959244	2965603	-1	M7	SigA	dnaB, dnaI, ytxB, ytxC, S1090, NA, thrS
U2241	2959244	2966948	-1	M17	SigA	S1093, speD, S1092, S1091, nrdR, dnaB, dnaI, ytxB, ytxC, S1090, NA, thrS
U2239	2959266	2966287	-1	M7	SigA	S1091, nrdR, dnaB, dnaI, ytxB, ytxC, S1090,NA, thrS
U2243	2965691	2968129	-1	M14	SigA	gapB, S1093, speD, S1092, S1091, nrdR
U2242	2966175	2967033	-1	M8	SigGF	S1093, speD, S1092, S1091
U2245	2968287	2968771	-1	M19	SigA	S1094, ytcD
U2244	2968717	2970873	1	M16	SigA	S1095, ytbD, ytbE
U2248	2970905	2975888	-1	M19	SigA	polA, mutM, S1096, ytaF, coaE
U2249	2970927	2978600	-1	M19	SigA	phoP, phoR, S1097, polA, mutM, S1096, ytaF, coaE
U2254	2975988	2982476	-1	M7	SigA	S1101, citZ, S1100, S1099, icd, mdh, S1098, phoP, phoR, S1097
U2251	2976054	2981070	-1	M16	SigA	S1099, icd, mdh, S1098,phoP, phoR
U2250	2978738	2980784	-1	M16	SigA	mdh
U2255	2982610	2983094	-1	M5	SigK	ytwI
U2256	2983123	2984250	1	M3	SigEF	ytvI
U2257	2984326	2987649	-1	M16	SigA	S1104, pfkA, pyk, S1103, ytzA
U2259	2984326	2989649	-1	M16	SigA	S1106, accD, accA, S1104, pfkA, pyk, S1103, ytzA
U2262	2984326	2992509	-1	M19	SigA	S1109, ytsJ, S1108, S1107, S1106, accD, accA, S1104, pfkA, pyk, S1103, ytzA
U2260	2984326	2991249	-1	M19	SigA	S1109, ytsJ, S1108, S1107, S1106, accD, accA,S1104, pfkA, pyk, S1103, ytzA
U2263	2984326	2994665	-1	M19	SigA	dnaE, S1109, ytsJ, S1108, S1107, S1106, accD, accA,S1104, pfkA, pyk, S1103, ytzA
U2264	2994722	2997758	1	M3	SigEF	ytrH, ytrI,ytzJ, S1110, S1111, S1112, ytpI, S1114
U2265	2995648	2998682	1	M7	SigA	ytzJ, S1110, S1111, S1112, ytpI, S1114
U2268	2995920	2996884	-1	M7	SigA	nrnA
U2269	2995942	2998667	-1	M7	SigA	ytoI, S1113, nrnA
U2267	2996680	2997406	1	M11	SigB	S1112, ytpI, S1114
U2266	2996284	2998990	1	M5	SigK	S1111, S1112, ytpI, S1114
U2272	2998318	3008856	-1	M19	SigA	ytmI, tcyJ, tcyK, tcyL, tcyM, tcyN, ytmO, ytnI, ytnJ, rbfK, ytnL, ytnM, ytoI
U2271	3008846	3009858	1	M17	SigA	S1115, ytlI
U2273	3009362	3011495	-1	M4	SigA	ytkK, S1117, ytkL, S1116
U2274	3009912	3014421	-1	M14	SigA	S1118, argG, argH, ytzD, ytkK, S1117, ytkL
U2275	3014532	3015060	-1	M19	SigA	moaB
U2276	3014532	3016403	-1	M16	SigA	S1119, ackA, moaB
U2277	3015368	3016534	-1	M8	SigGF	S1120, S1119, ackA
U2279	3016644	3018238	-1	M19	SigA	tpx, ytxK
U2280	3016776	3018870	-1	M8	SigGF	ytfJ,tpx, ytxK
U2281	3017502	3019485	-1	M3	SigEF	ytfI,ytfJ, tpx, ytxK
U2282	3019548	3021088	-1	M9	SigWXY	sppA, yteJ
U2284	3019548	3021169	-1	M16	SigA	S1121, sppA, yteJ
U2283	3021157	3022090	1	M4	SigA	S1122, ppnKB
U2285	3022078	3025317	-1	M19	SigA	ytcI, ytcJ
U2287	3025444	3025686	-1	M8	SigGF	sspA
U2289	3025444	3029246	-1	M19	SigA	S1123, iscS, thiI, sspA
U2288	3028207	3029632	1	M17	SigA	S1124, braB
U2290	3029664	3031523	-1	M4	SigA	S1125, ezrA
U2292	3029730	3032101	-1	M4	SigA	S1127, S1125, ezrA
U2291	3031523	3033703	1	M4	SigA	S1126, hisJ, S1129, S1130, S1131, S1132, ytsP
U2296	3032392	3033074	-1	M1	SigH	yttP
U2295	3033042	3033637	1	M4	SigA	S1132, ytsP
U2294	3032910	3033659	1	M7	SigA	S1131, S1132, ytsP
U2293	3032765	3033703	1	M19	SigA	S1130, S1131, S1132, ytsP
U2298	3033669	3035473	-1	M4	SigA	ytrP
U2300	3033889	3036537	-1	M11	SigB	S1136, S1134, ytrP
U2299	3035532	3036541	1	M17	SigA	S1135, rpsD, S1137
U2297	3034933	3036541	1	M10	SigD	S1133, S1135, rpsD,S1137
U2301	3036617	3038178	-1	M14	SigA	ytzK, S1138, tyrS
U2303	3036617	3039982	-1	M14	SigA	acsA, ytzK, S1138, tyrS
U2304	3040039	3042547	1	M14	SigA	acuA, acuB, acuC
U2305	3040325	3042481	1	M5	SigK	acuB, acuC
U2307	3042601	3045329	-1	M7	SigA	S1139, ccpA, ytxD, ytxE
U2309	3042601	3046684	-1	M19	SigA	S1141, aroA, S1140, S1139, ccpA, ytxD, ytxE
U2308	3042601	3046582	-1	M14	SigA	aroA, S1140, S1139, ccpA, ytxD,ytxE
U2306	3044185	3045219	-1	M5	SigA	ccpA
U2310	3044845	3048049	-1	M11	SigB	ytxG, ytxH, ytxJ, S1141, aroA, S1140, S1139, ccpA
U2311	3044845	3048097	-1	M1	SigH	ytxG, ytxH, ytxJ, S1141, aroA,S1140, S1139, ccpA
U2314	3045440	3052627	-1	M16	SigA	ytpS, S1142, murC, ytxG, ytxH, ytxJ,S1141, aroA
U2313	3046760	3049699	-1	M4	SigA	S1142, murC, ytxG, ytxH, ytxJ
U2315	3046760	3054650	-1	M16	SigA	S1143, ytpP, ytpQ, ytpR, ytpS,S1142, murC, ytxG, ytxH, ytxJ
U2312	3048181	3049501	-1	M5	SigK	murC
U2316	3054685	3055894	1	M19	SigA	ytoQ, S1144
U2317	3055266	3056346	-1	M19	SigA	ytoP
U2318	3056440	3056796	1	M7	SigA	ytzB
U2319	3056850	3058588	-1	M11	SigB	malS
U2320	3056850	3059490	-1	M16	SigA	S1145, ytnP, malS
U2321	3059556	3060223	-1	M16	SigA	trmB
U2323	3059556	3061624	-1	M19	SigA	S1148, ytmP, S1146, trmB
U2324	3059556	3065496	-1	M10	SigD	ytlR, amyX,S1148, ytmP, S1146, trmB
U2326	3059556	3066337	-1	M4	SigA	ytlP, ytlQ, ytlR, amyX,S1148, ytmP, S1146, trmB
U2322	3060360	3060822	1	M8	SigGF	ytzH, S1147
U2328	3063406	3066420	-1	M8	SigGF	ytlP, ytlQ, ytlR, amyX
U2327	3066410	3067378	1	M4	SigA	ytkP
U2330	3067102	3069252	-1	M19	SigA	S1149, ytjP
U2329	3068870	3070194	1	M17	SigA	pbuO
U2332	3070271	3072141	-1	M9	SigWXY	ythP, ythQ
U2334	3072287	3072681	1	M7	SigA	S1151, ytzE
U2333	3072180	3072659	1	M3	SigEF	S1150, S1151, ytzE
U2335	3072911	3075213	-1	M16	SigA	ytgP, ytzG
U2336	3075321	3078336	1	M16	SigA	ytfP, S1152, S1153, opuD
U2337	3076730	3078336	1	M11	SigB	S1153, opuD
U2338	3078412	3078610	-1	M3	SigEF	yteV
U2339	3083097	3083251	-1	M19	SigA	yteP
U2340	3083401	3083879	1	M14	SigA	ytdP
U2341	3085803	3088266	-1	M14	SigA	ytcP, ytcQ
U2344	3088398	3095548	-1	M14	SigA	S1155, bioW, bioK, bioF, bioD, bioB, bioI, S1154, ytbQ
U2346	3096723	3102160	1	M14	SigA	msmR, msmE, amyD, amyC, melA
U2347	3097804	3102160	1	M2	SigI	msmE, amyD, amyC, melA
U2349	3102192	3102544	-1	M19	SigA	ytwF
U2350	3102566	3105400	-1	M16	SigA	NA, S1156, leuS
U2352	3102632	3106064	-1	M19	SigA	S1158, ytvB, NA,S1156, leuS
U2353	3106140	3107022	1	M19	SigA	S1159, ytvA
U2354	3107252	3108524	-1	M19	SigA	S1161, yttB
U2355	3108584	3109354	1	M7	SigA	yttA
U2356	3109408	3112131	-1	M7	SigA	bceA, bceB
U2357	3112224	3113918	-1	M7	SigA	bceR, bceS
U2359	3112246	3119484	-1	M17	SigA	S1162, ytrA, ytrB, ytrC, ytrD, ytrE, ytrF, bceR, bceS
U2360	3119572	3119881	-1	M8	SigGF	ytzC
U2362	3119958	3121520	1	M4	SigA	ytqA, ytqB
U2361	3119892	3120662	1	M5	SigK	ytqA
U2364	3121398	3124021	-1	M4	SigA	S1163, ytpA, ytpB
U2365	3121398	3124157	-1	M4	SigA	S1164, S1163, ytpA, ytpB
U2368	3121574	3129357	-1	M16	SigA	NA, S1167, metK, S1166, asnB, S1165, ytnA, S1164,S1163, ytpA, ytpB
U2363	3123123	3123984	1	M17	SigA	ytoA
U2367	3127668	3129076	-1	M8	SigGF	metK, S1166
U2369	3129473	3131134	1	M14	SigA	pckA
U2371	3131166	3132312	-1	M19	SigA	S1168, ytmA, ytmB
U2370	3132307	3135183	1	M5	SigK	ytlA, ytlC, ytlD
U2372	3133433	3135502	-1	M4	SigA	ytkD, S1169
U2373	3134995	3135638	-1	M8	SigGF	S1170, ytkD
U2374	3134995	3136117	-1	M5	SigK	ytkC, S1170, ytkD
U2375	3134995	3136710	-1	M11	SigB	dps, S1171, ytkC, S1170, ytkD
U2377	3134995	3137415	-1	M4	SigA	ytkA, S1172, dps,S1171, ytkC, S1170, ytkD
U2380	3134995	3139291	-1	M17	SigA	rpmEB, ytiB, S1173, luxS, ytkA, S1172,dps, S1171, ytkC, S1170, ytkD
U2379	3136249	3138924	-1	M4	SigA	ytiB, S1173, luxS, ytkA, S1172, dps
U2376	3136769	3136965	1	M4	SigA	ytzI
U2381	3139385	3142047	1	M8	SigGF	ythA, ythB,ytzL
U2382	3141871	3142047	1	M8	SigGF	ytzL
U2385	3141463	3146088	-1	M14	SigA	S1174, mntA, mntB, mntC, mntD
U2386	3141463	3146171	-1	M19	SigA	S1175, S1174, mntA, mntB, mntC,mntD
U2387	3146171	3148257	-1	M11	SigB	menC
U2388	3146259	3149833	-1	M16	SigA	menB, menE, menC
U2390	3146281	3153830	-1	M16	SigA	S1176, menF, menD, ytxM,menB, menE, menC
U2389	3149581	3149999	-1	M8	SigGF	menB
U2392	3152507	3153982	-1	M5	SigK	S1177, S1176, menF
U2391	3153971	3154720	1	M8	SigGF	yteA
U2393	3154114	3155588	-1	M5	SigK	ytdA, S1178
U2394	3155676	3159714	1	M5	SigK	ytcA, ytcB, ytcC, S1179
U2395	3159174	3161946	-1	M5	SigK	cotSA, cotS, ytxO
U2396	3162057	3163674	1	M5	SigK	cotI, ytaB
U2398	3163205	3163696	1	M11	SigB	ytaB
U2397	3162398	3163674	1	M8	SigGF	ytaB
U2399	3163750	3171691	-1	M1	Sig-	glgB, glgC, glgD, glgA, glgP
U2401	3171956	3178932	-1	M17	SigA	S1181, rrnB-16S, rrnB-23S, rrnB-5S, trnB-Val, trnB-Thr, trnB-Lys, trnB-Leu1, trnB-Gly1, trnB-Leu2, trnB-Arg, trnB-Pro, trnB-Ala, trnB-Met1, trnB-Met3, trnB-Ser1, trnB-Met2, trnB-Asp, trnB-Phe, trnB-His, trnB-Gly2, trnB-Ile2, trnB-Asn, trnB-Ser2
U2402	3179072	3179874	1	M7	SigA	NA, thiT
U2403	3178627	3182589	-1	M9	SigWXY	yuaF, yuaG, yuaI, S1182,S1181
U2405	3179950	3182678	-1	M3	SigEF	S1183, yuaF, yuaG, yuaI
U2404	3182673	3183526	1	M4	SigA	yuaE, S1184
U2406	3183228	3183822	-1	M14	SigA	yuaD
U2408	3186506	3186616	-1	M14	SigA	gbsA
U2409	3186711	3187288	1	M17	SigA	yuaC
U2410	3187402	3188036	1	M14	SigA	S1185, yuaB
U2411	3188168	3190412	1	M17	SigA	NA, ktrA, ktrB
U2412	3190466	3190767	-1	M17	SigA	yubF
U2413	3190466	3191737	-1	M14	SigA	lytG, yubF
U2415	3191852	3193546	-1	M14	SigA	S1186, yubD
U2417	3191852	3194558	-1	M7	SigA	trnSL-Ala1, S1187, S1186, yubD
U2416	3193811	3194658	1	M5	SigK	cdoA, S1188
U2419	3194624	3196767	-1	M19	SigA	yubA, S1189, uppP
U2420	3196859	3197870	1	M4	SigA	yulF
U2421	3198188	3201853	-1	M4	SigA	yulB, yulC, yulD, yulE
U2422	3200564	3203974	-1	M14	SigA	yuxG, yulB, yulC
U2423	3204084	3206089	-1	M10	SigD	tlpB
U2425	3206152	3208190	-1	M10	SigD	mcpA
U2426	3206174	3210308	-1	M10	SigD	tlpA, S1190,mcpA
U2427	3210332	3212475	-1	M10	SigD	mcpB
U2429	3210464	3212624	-1	M16	SigA	mcpB
U2428	3212561	3216109	1	M5	SigK	tgl, S1191
U2430	3213368	3214302	-1	M11	SigB	yugU, S1192, yuzH
U2432	3214381	3216078	-1	M3	SigEF	yugT
U2434	3216185	3218229	-1	M19	SigA	yugP, yugS
U2435	3217263	3218504	-1	M3	SigEF	yuzI, yugP, yugS
U2436	3218574	3219761	1	M3	Sig-	mstX, yugO
U2437	3219815	3220915	-1	M3	SigEF	yugM, S1195, yugN
U2438	3219815	3222056	-1	M20	Sig-	pgi, yugM, S1195, yugN
U2439	3219815	3222121	-1	M7	SigA	pgi, yugM, S1195, yugN
U2441	3219815	3224667	-1	M19	SigA	yugJ, yugK, S1196, pgi,yugM, S1195, yugN
U2445	3220585	3225619	-1	M16	SigA	yugI, S1200, S1198, yugJ,yugK, S1196, pgi, yugM
U2448	3220585	3227484	-1	M4	SigA	yugG, yugH, S1201, yugI,S1200, S1198, yugJ, yugK, S1196, pgi, yugM
U2440	3220739	3223413	-1	M16	SigA	yugK, S1196,pgi
U2444	3223486	3224824	-1	M8	SigGF	S1198, yugJ
U2443	3224812	3225126	1	M8	SigGF	yuzA
U2442	3224751	3225126	1	M11	SigB	S1199, yuzA
U2449	3227490	3228382	1	M8	SigGF	S1203, yugF
U2451	3228436	3228722	-1	M4	SigA	yugE
U2450	3228711	3231767	1	M7	SigA	S1204, patB, kinB,kapB
U2452	3230032	3231767	1	M4	SigA	kinB, kapB
U2453	3231370	3231767	1	M19	SigA	kapB
U2454	3231579	3232481	-1	M3	SigEF	kapD, S1205
U2457	3231095	3234571	-1	M5	SigK	S1206, kapD, S1205
U2455	3232574	3236233	1	M7	SigA	yuxJ,pbpD, yuxK
U2456	3233879	3236233	1	M4	SigA	pbpD, yuxK
U2459	3236331	3237013	-1	M16	SigA	yufK
U2460	3239640	3245627	1	M14	SigA	S1208, yufN, yufO, yufP, yufQ, S1209, maeN
U2461	3244740	3246111	1	M7	SigA	maeN
U2463	3246253	3246385	-1	M3	SigEF	yufS
U2465	3246529	3252337	1	M16	SigA	S1211, mrpA, mrpB, mrpC, mrpD, mrpE, mrpF, mrpG
U2464	3246432	3252337	1	M14	SigA	S1210, S1211, mrpA, mrpB, mrpC, mrpD, mrpE, mrpF, mrpG
U2466	3249719	3252337	1	M10	Sig-	mrpD, mrpE, mrpF, mrpG
U2469	3251357	3257021	-1	M14	SigA	S1215, comQ, comX, comP, S1213, comA, yuxO, S1212
U2470	3257121	3257319	-1	M19	SigA	S1216, degQ
U2472	3257654	3259333	1	M3	SigEF	yuzC, S1218
U2473	3257649	3259320	-1	M14	SigA	yuxH, S1217
U2475	3259409	3261477	-1	M14	SigA	pncA, pncB
U2476	3259409	3262291	-1	M19	SigA	yueH, S1219, yueI, pncA, pncB
U2479	3259409	3263784	-1	M4	SigA	yueF, yueG, yueH, S1219, yueI,pncA, pncB
U2482	3259409	3265239	-1	M4	SigA	yueE, S1222, yuzF, S1221, yueF, yueG,yueH, S1219, yueI, pncA, pncB
U2477	3262137	3262575	-1	M5	SigK	yueG, yueH
U2478	3263403	3264965	1	M19	SigA	S1220, yuzE
U2481	3264271	3264535	-1	M5	SigK	yuzF
U2483	3264271	3265329	-1	M5	SigK	S1223, yueE, S1222, yuzF
U2484	3265415	3266163	-1	M19	SigA	yueD
U2488	3265415	3276513	-1	M19	SigA	S1226, yukE, yukD, yukC, yukB, yueB, yueC, yueD
U2491	3276919	3279462	1	M7	SigA	yukF,ald
U2493	3278288	3280274	1	M4	SigA	ald, yukJ
U2494	3279528	3280296	1	M1	SigH	yukJ
U2496	3280306	3292406	-1	M17	SigA	S1228, dhbA, dhbC, dhbE, dhbB, dhbF, ybdZ
U2497	3280306	3293440	-1	M17	SigA	S1230, besA, S1229, S1228, dhbA, dhbC, dhbE, dhbB, dhbF, ybdZ
U2499	3294012	3294254	-1	M15	Sig-	S1231, yuiH
U2498	3294222	3294882	1	M14	SigA	bioYB
U2500	3294892	3296327	-1	M19	SigA	yuiF
U2503	3296432	3297999	-1	M4	SigA	S1232, pepA
U2502	3297962	3298710	1	M4	SigA	S1233, yuiD
U2505	3298610	3299253	-1	M8	SigGF	yuiC
U2507	3298610	3299688	-1	M19	SigA	yuiB, yuiC
U2508	3298610	3299906	-1	M4	SigA	yuiA, yuiB, yuiC
U2509	3300062	3301382	-1	M3	SigEF	S1238, yumB
U2510	3300018	3301447	-1	M14	SigA	S1239, S1238, yumB
U2511	3301541	3302582	1	M4	SigA	yumC
U2513	3302614	3302893	-1	M19	SigA	S1240, yuzG
U2515	3302636	3303143	-1	M8	SigGF	S1241, S1240, yuzG
U2514	3302979	3303990	1	M19	SigA	guaC
U2517	3304088	3305428	-1	M14	SigA	S1242, paiA, paiB
U2518	3305584	3306002	-1	M19	SigA	yutM
U2519	3305584	3306618	-1	M5	SigK	yutM
U2520	3305584	3306930	-1	M7	SigA	dapF, yutM
U2522	3305584	3308273	-1	M14	SigA	yutK,dapF, yutM
U2523	3308378	3308576	-1	M13	Sig-	yuzB
U2524	3308378	3308620	-1	M19	SigA	yuzB
U2525	3308787	3310699	1	M16	SigA	yutJ,yutI
U2521	3307594	3310699	1	M11	SigB	S1243, S1244, yutJ,yutI
U2526	3309983	3310335	-1	M14	SigA	yuzD
U2527	3310392	3310919	1	M4	SigA	yutI
U2528	3310775	3312774	-1	M1	SigH	yuxL
U2530	3312843	3316211	-1	M14	SigA	S1245, hom, thrC, thrB
U2532	3312843	3317379	-1	M3	SigEF	yutH, S1246, S1245, hom, thrC, thrB
U2534	3317475	3318113	1	M5	SigK	yutG
U2533	3317409	3318113	1	M3	SigEF	S1247, yutG
U2535	3318057	3319606	-1	M19	SigA	yutD, yutE, yutF
U2537	3318057	3321355	-1	M16	SigA	S1249, lipA, S1248,yutD, yutE, yutF
U2536	3319653	3320269	1	M8	SigGF	yutC
U2538	3321427	3322425	1	M8	SigGF	lytH
U2540	3322479	3323249	-1	M3	SigEF	yunB
U2541	3322479	3323642	-1	M5	SigK	yunC, yunB
U2543	3322479	3326791	-1	M4	SigA	yunF, yunE, yunD, yunC, yunB
U2544	3322479	3327182	-1	M19	SigA	yunG, yunF, yunE, yunD, yunC, yunB
U2545	3328672	3330213	1	M19	SigA	S1250, pucR
U2548	3335378	3335581	1	M5	SigK	yuzJ
U2549	3335613	3341024	-1	M19	SigA	S1253, pucA, pucB, pucC, pucD, pucE
U2550	3344072	3344974	1	M7	SigA	bsn
U2553	3345028	3347250	-1	M4	SigA	S1254, yurJ
U2554	3345028	3347448	-1	M19	Sig-	S1254, yurJ
U2557	3345028	3352152	-1	M14	SigA	frlB, frlO, frlN, frlM, frlD, S1254, yurJ
U2552	3346253	3347240	1	M19	SigA	frlR
U2551	3346185	3346866	1	M19	SigA	frlR
U2558	3352310	3352750	-1	M8	SigGF	yurQ
U2559	3352310	3353938	-1	M19	SigA	yurR, yurQ
U2561	3352310	3354048	-1	M15	Sig-	yurR, yurQ
U2563	3352310	3355345	-1	M19	SigA	yuzN, S1256, yurT, S1255, yurR, yurQ
U2564	3352310	3360825	-1	M19	SigA	sufC, sufD, sufS, iscU, sufB, S1257,yuzN, S1256, yurT, S1255, yurR, yurQ
U2565	3352310	3360890	-1	M16	SigA	sufC, sufD, sufS, iscU, sufB, S1257,yuzN, S1256, yurT, S1255, yurR, yurQ
U2560	3354031	3354478	1	M5	SigK	sspG, yurS
U2566	3355522	3361196	-1	M4	SigA	S1259, yuzK, S1258, sufC, sufD, sufS, iscU, sufB, S1257
U2567	3355522	3361705	-1	M8	SigGF	yurZ, S1260, S1259, yuzK, S1258,sufC, sufD, sufS, iscU, sufB, S1257
U2569	3361770	3364542	-1	M14	SigA	NA, S1261, metQ, metP, metN
U2571	3361770	3366544	-1	M14	SigA	yusH, yusG, yusF, yusE, S1263, yusD, S1262, NA, S1261, metQ,metP, metN
U2572	3361770	3366962	-1	M4	SigA	yusI, yusH, yusG, yusF, yusE, S1263, yusD, S1262,NA, S1261, metQ, metP, metN
U2570	3364608	3366082	-1	M8	SigGF	yusG, yusF, yusE, S1263, yusD
U2574	3364608	3372465	-1	M19	SigA	fadN, fadA, fadE, yusI,yusH, yusG, yusF, yusE, S1263, yusD
U2576	3367050	3374171	-1	M5	SigK	S1266, fadM, S1264, fadN, fadA, fadE
U2575	3372563	3374322	1	M8	SigGF	yuzL, S1265, yuzM, yusN
U2577	3374426	3376566	1	M19	SigA	yusO, yusP
U2579	3377833	3378282	1	M19	SigA	yusT
U2580	3378798	3380077	-1	M7	SigA	S1267, yusV, yusU
U2581	3378820	3380624	-1	M3	SigEF	yusW, S1267, yusV,yusU
U2582	3380712	3382538	-1	M7	SigA	yusY, yusY
U2583	3382593	3384002	1	M4	SigA	yusZ, mrgA
U2585	3383518	3384002	1	M4	SigA	mrgA
U2584	3383034	3384002	1	M8	SigGF	mrgA
U2586	3384056	3385618	-1	M4	SigA	S1268, htrB
U2588	3384078	3385697	-1	M14	SigA	S1268, htrB
U2587	3385691	3387720	1	M19	SigA	cssR, cssS
U2590	3386894	3388007	-1	M14	SigA	yuzO, S1270
U2591	3387378	3388287	-1	M14	SigA	S1272, yuzO, S1270
U2592	3387378	3388830	-1	M10	SigD	S1273, S1272, yuzO, S1270
U2593	3387180	3390436	-1	M1	SigH	fumC, S1274, S1273, S1272, yuzO, S1270
U2594	3387180	3390722	-1	M4	SigA	yvzF, fumC, S1274, S1273, S1272, yuzO, S1270
U2589	3388000	3388974	1	M19	SigA	S1271, yuxN
U2595	3390739	3391416	1	M8	SigGF	gerAA
U2596	3391800	3397784	-1	M7	SigA	liaG, liaF, liaS, liaR, S1275
U2597	3394462	3398973	-1	M7	SigA	liaI, liaH, liaG, liaF, liaS, liaR
U2598	3399105	3400405	-1	M14	SigA	yvqJ
U2599	3400535	3404707	-1	M14	SigA	S1276, yvrC, yvrB, yvrA, yvqK
U2601	3403483	3406585	-1	M11	SigB	yvrE, S1277, S1276, yvrC
U2602	3403483	3409115	-1	M4	SigA	yvrH, yvrG, yvrE,S1277, S1276, yvrC
U2600	3404795	3405607	1	M19	SigA	yvrD
U2603	3409243	3409463	-1	M11	SigB	rsoA
U2604	3409243	3410002	-1	M19	SigA	sigO, rsoA
U2605	3409221	3410057	-1	M14	SigA	sigO, rsoA
U2607	3410379	3412093	1	M21	Sig-	S1278, oxdC, yvrL
U2606	3410151	3412093	1	M21	Sig-	S1278, oxdC, yvrL
U2608	3412125	3415273	-1	M14	SigA	yvrP, yvrO, yvrN
